i,j,duration_days,season
30,17,4,Winter
30,17,2,Winter
30,18,3,Winter
30,18,4,Winter
30,18,2,Winter
30,18,2,Winter
30,18,3,Winter
30,18,5,Winter
30,18,2,Winter
30,19,2,Winter
30,19,4,Winter
30,19,2,Winter
30,19,4,Winter
30,19,2,Winter
30,19,2,Winter
30,19,2,Winter
30,19,4,Winter
30,19,2,Winter
30,20,2,Winter
30,20,2,Winter
30,20,2,Winter
30,20,2,Winter
30,20,3,Winter
30,20,7,Winter
30,21,2,Winter
30,21,2,Winter
30,21,2,Winter
30,21,7,Winter
30,21,2,Winter
30,22,2,Winter
30,22,5,Winter
30,22,4,Winter
30,23,2,Winter
30,23,2,Winter
30,24,2,Winter
30,24,2,Winter
30,25,2,Winter
30,25,2,Winter
30,26,2,Winter
30,26,2,Winter
30,26,3,Winter
30,26,2,Winter
30,27,2,Winter
30,27,2,Winter
30,27,2,Winter
30,27,2,Winter
30,27,3,Winter
30,28,2,Winter
30,28,3,Winter
30,28,3,Winter
30,28,2,Winter
30,29,2,Winter
30,29,3,Winter
30,29,2,Winter
30,29,2,Winter
30,29,2,Winter
30,30,4,Winter
30,30,2,Winter
30,30,3,Winter
30,30,2,Winter
30,30,3,Winter
30,30,3,Winter
30,31,4,Winter
30,31,2,Winter
30,31,4,Winter
30,31,2,Winter
30,31,2,Winter
30,31,3,Winter
30,32,3,Winter
30,32,2,Winter
30,32,6,Winter
30,32,2,Winter
30,32,3,Winter
30,32,5,Winter
30,33,2,Winter
30,33,2,Winter
30,33,5,Winter
30,33,2,Winter
30,33,2,Winter
30,33,3,Winter
30,33,5,Winter
30,34,2,Winter
30,34,4,Winter
30,34,2,Winter
30,34,2,Winter
30,34,3,Winter
30,34,2,Winter
30,34,3,Winter
30,34,3,Winter
30,35,2,Winter
30,35,3,Winter
30,35,2,Winter
30,35,2,Winter
30,35,2,Winter
30,35,3,Winter
30,35,3,Winter
30,35,3,Winter
30,36,2,Winter
30,36,2,Winter
30,36,2,Winter
30,36,2,Winter
30,36,2,Winter
30,36,2,Winter
30,36,2,Winter
30,37,2,Winter
30,37,2,Winter
30,37,2,Winter
30,37,2,Winter
30,37,2,Winter
30,37,2,Winter
30,38,2,Winter
30,38,2,Winter
30,38,2,Winter
30,38,2,Winter
30,38,2,Winter
30,39,2,Winter
30,39,2,Winter
30,39,2,Winter
30,40,2,Winter
30,40,2,Winter
30,41,2,Winter
30,41,2,Winter
31,2,4,Winter
31,2,2,Winter
31,2,5,Winter
31,3,4,Winter
31,3,3,Winter
31,3,5,Winter
31,4,2,Winter
31,5,2,Winter
31,5,2,Winter
31,6,2,Winter
31,6,3,Winter
31,6,2,Winter
31,7,2,Winter
31,7,2,Winter
31,7,3,Winter
31,7,2,Winter
31,7,3,Winter
31,8,2,Winter
31,8,3,Winter
31,8,3,Winter
31,8,2,Winter
31,8,2,Winter
31,8,3,Winter
31,9,2,Winter
31,9,3,Winter
31,9,4,Winter
31,9,2,Winter
31,9,2,Winter
31,9,2,Winter
31,9,2,Winter
31,10,4,Winter
31,10,2,Winter
31,10,3,Winter
31,10,3,Winter
31,11,4,Winter
31,11,2,Winter
31,11,3,Winter
31,11,3,Winter
31,12,4,Winter
31,12,6,Winter
31,12,2,Winter
31,12,3,Winter
31,13,3,Winter
31,13,4,Winter
31,13,3,Winter
31,13,2,Winter
31,13,2,Winter
31,13,2,Winter
31,14,3,Winter
31,14,4,Winter
31,14,2,Winter
31,14,2,Winter
31,14,2,Winter
31,14,4,Winter
31,15,3,Winter
31,15,4,Winter
31,15,2,Winter
31,15,2,Winter
31,15,2,Winter
31,15,4,Winter
31,16,3,Winter
31,16,4,Winter
31,16,2,Winter
31,16,2,Winter
31,16,2,Winter
31,16,2,Winter
31,16,2,Winter
31,17,6,Winter
31,17,3,Winter
31,17,2,Winter
31,17,2,Winter
31,17,2,Winter
31,17,2,Winter
31,18,6,Winter
31,18,4,Winter
31,18,2,Winter
31,18,2,Winter
31,18,2,Winter
31,18,6,Winter
31,19,5,Winter
31,19,4,Winter
31,19,2,Winter
31,19,4,Winter
31,19,6,Winter
31,19,3,Winter
31,19,3,Winter
31,19,9,Winter
31,20,4,Winter
31,20,4,Winter
31,20,2,Winter
31,20,4,Winter
31,20,4,Winter
31,20,3,Winter
31,20,3,Winter
31,20,9,Winter
31,21,2,Winter
31,21,5,Winter
31,21,2,Winter
31,21,4,Winter
31,21,2,Winter
31,21,3,Winter
31,21,2,Winter
31,21,13,Winter
31,22,2,Winter
31,22,2,Winter
31,22,2,Winter
31,22,2,Winter
31,22,4,Winter
31,22,2,Winter
31,22,2,Winter
31,22,2,Winter
31,22,7,Winter
31,22,4,Winter
31,23,2,Winter
31,23,4,Winter
31,23,2,Winter
31,23,5,Winter
31,23,3,Winter
31,24,3,Winter
31,24,2,Winter
31,24,5,Winter
31,24,3,Winter
31,25,2,Winter
31,25,5,Winter
31,26,2,Winter
31,26,5,Winter
31,27,2,Winter
31,27,2,Winter
31,27,3,Winter
31,27,3,Winter
31,28,2,Winter
31,28,2,Winter
31,28,2,Winter
31,28,3,Winter
31,28,2,Winter
31,28,3,Winter
31,28,2,Winter
31,29,2,Winter
31,29,2,Winter
31,29,2,Winter
31,29,2,Winter
31,29,6,Winter
31,29,2,Winter
31,29,2,Winter
31,30,3,Winter
31,30,3,Winter
31,30,2,Winter
31,30,4,Winter
31,30,2,Winter
31,30,2,Winter
31,30,3,Winter
31,30,2,Winter
31,31,3,Winter
31,31,2,Winter
31,31,2,Winter
31,31,4,Winter
31,31,2,Winter
31,31,2,Winter
31,31,5,Winter
31,31,2,Winter
31,32,3,Winter
31,32,2,Winter
31,32,2,Winter
31,32,2,Winter
31,32,4,Winter
31,32,2,Winter
31,32,2,Winter
31,32,3,Winter
31,32,2,Winter
31,33,3,Winter
31,33,2,Winter
31,33,3,Winter
31,33,4,Winter
31,33,2,Winter
31,33,2,Winter
31,33,3,Winter
31,33,2,Winter
31,34,2,Winter
31,34,2,Winter
31,34,2,Winter
31,34,4,Winter
31,34,2,Winter
31,34,4,Winter
31,34,2,Winter
31,35,2,Winter
31,35,2,Winter
31,35,3,Winter
31,35,2,Winter
31,35,2,Winter
31,35,3,Winter
31,35,2,Winter
31,36,2,Winter
31,36,3,Winter
31,36,2,Winter
31,37,2,Winter
31,37,3,Winter
31,37,2,Winter
1,43,2,Spring
1,44,2,Spring
1,45,2,Spring
3,24,2,Spring
4,16,2,Spring
4,17,2,Spring
4,18,2,Spring
4,19,2,Spring
4,20,2,Spring
4,21,2,Spring
4,24,2,Spring
4,43,2,Spring
5,19,2,Spring
5,20,2,Spring
5,21,3,Spring
5,22,3,Spring
5,23,2,Spring
6,22,2,Spring
6,26,3,Spring
7,30,2,Spring
7,31,2,Spring
7,41,2,Spring
8,24,2,Spring
8,28,2,Spring
8,29,2,Spring
8,29,2,Spring
8,30,2,Spring
8,30,2,Spring
8,31,2,Spring
8,31,2,Spring
8,32,2,Spring
8,39,2,Spring
8,43,2,Spring
9,25,3,Spring
9,26,3,Spring
9,27,2,Spring
9,28,3,Spring
9,29,2,Spring
9,29,3,Spring
9,30,3,Spring
9,30,3,Spring
9,31,3,Spring
9,31,3,Spring
9,32,3,Spring
9,32,2,Spring
9,37,2,Spring
9,38,2,Spring
9,39,2,Spring
9,41,2,Spring
9,42,2,Spring
9,43,2,Spring
9,44,2,Spring
10,24,2,Spring
10,25,2,Spring
10,26,3,Spring
10,26,2,Spring
10,27,3,Spring
10,28,4,Spring
10,29,3,Spring
10,29,2,Spring
10,30,3,Spring
10,30,2,Spring
10,31,3,Spring
10,31,2,Spring
10,32,2,Spring
10,32,2,Spring
10,32,2,Spring
10,33,2,Spring
11,25,2,Spring
11,26,3,Spring
11,27,4,Spring
11,27,2,Spring
11,28,4,Spring
11,28,2,Spring
11,29,3,Spring
11,29,2,Spring
11,30,4,Spring
11,30,2,Spring
11,31,3,Spring
11,31,2,Spring
11,31,2,Spring
11,32,2,Spring
11,32,2,Spring
11,32,2,Spring
11,33,2,Spring
11,39,2,Spring
11,40,2,Spring
12,14,2,Spring
12,15,2,Spring
12,26,2,Spring
12,27,4,Spring
12,28,4,Spring
12,28,2,Spring
12,29,4,Spring
12,29,2,Spring
12,30,3,Spring
12,31,4,Spring
12,31,3,Spring
12,32,4,Spring
12,32,3,Spring
12,33,2,Spring
12,33,3,Spring
12,39,2,Spring
12,40,2,Spring
12,41,2,Spring
13,15,2,Spring
13,17,2,Spring
13,26,2,Spring
13,27,2,Spring
13,28,4,Spring
13,28,2,Spring
13,29,4,Spring
13,29,2,Spring
13,30,4,Spring
13,31,4,Spring
13,31,2,Spring
13,32,4,Spring
13,32,2,Spring
13,33,2,Spring
13,33,3,Spring
13,34,2,Spring
13,34,2,Spring
13,38,2,Spring
13,39,2,Spring
13,40,2,Spring
13,41,2,Spring
14,18,2,Spring
14,19,2,Spring
14,20,2,Spring
14,25,2,Spring
14,26,2,Spring
14,26,2,Spring
14,27,2,Spring
14,27,2,Spring
14,28,3,Spring
14,28,2,Spring
14,29,4,Spring
14,29,2,Spring
14,30,4,Spring
14,30,3,Spring
14,31,4,Spring
14,32,4,Spring
14,32,2,Spring
14,33,2,Spring
14,33,3,Spring
14,34,2,Spring
14,34,3,Spring
14,38,2,Spring
14,39,2,Spring
15,19,2,Spring
15,20,2,Spring
15,20,2,Spring
15,24,2,Spring
15,27,2,Spring
15,27,2,Spring
15,28,2,Spring
15,28,2,Spring
15,29,2,Spring
15,30,2,Spring
15,31,4,Spring
15,32,4,Spring
15,32,2,Spring
15,34,2,Spring
15,40,2,Spring
15,41,3,Spring
15,42,3,Spring
15,43,3,Spring
15,44,3,Spring
16,8,2,Spring
16,9,2,Spring
16,10,2,Spring
16,13,2,Spring
16,14,2,Spring
16,15,3,Spring
16,18,2,Spring
16,19,2,Spring
16,20,2,Spring
16,20,3,Spring
16,21,3,Spring
16,22,2,Spring
16,22,2,Spring
16,22,4,Spring
16,23,4,Spring
16,24,2,Spring
16,24,3,Spring
16,25,2,Spring
16,25,2,Spring
16,26,2,Spring
16,26,2,Spring
16,28,2,Spring
16,29,2,Spring
16,30,2,Spring
16,31,2,Spring
16,32,2,Spring
16,33,2,Spring
16,34,2,Spring
16,35,2,Spring
16,36,2,Spring
16,37,3,Spring
16,38,3,Spring
16,39,3,Spring
16,39,2,Spring
16,40,3,Spring
16,41,3,Spring
16,41,2,Spring
16,42,3,Spring
16,43,3,Spring
17,9,2,Spring
17,10,2,Spring
17,11,2,Spring
17,11,2,Spring
17,12,2,Spring
17,13,2,Spring
17,13,2,Spring
17,14,2,Spring
17,14,2,Spring
17,15,2,Spring
17,18,3,Spring
17,19,3,Spring
17,20,3,Spring
17,21,3,Spring
17,22,3,Spring
17,23,2,Spring
17,24,3,Spring
17,25,3,Spring
17,26,2,Spring
17,30,2,Spring
17,31,3,Spring
17,32,3,Spring
17,33,2,Spring
17,34,2,Spring
17,35,2,Spring
17,36,2,Spring
17,37,2,Spring
17,38,3,Spring
17,39,3,Spring
17,40,3,Spring
17,41,2,Spring
17,42,2,Spring
17,43,2,Spring
18,9,2,Spring
18,10,2,Spring
18,11,2,Spring
18,12,2,Spring
18,13,2,Spring
18,13,2,Spring
18,14,2,Spring
18,15,2,Spring
18,17,2,Spring
18,18,2,Spring
18,19,2,Spring
18,23,2,Spring
18,24,2,Spring
18,26,2,Spring
18,30,2,Spring
18,31,2,Spring
19,2,2,Spring
19,3,2,Spring
19,7,2,Spring
19,8,2,Spring
19,8,2,Spring
19,9,2,Spring
19,10,2,Spring
19,11,2,Spring
19,11,2,Spring
19,11,2,Spring
19,12,2,Spring
19,12,2,Spring
19,13,2,Spring
19,14,2,Spring
19,15,2,Spring
19,16,2,Spring
19,17,2,Spring
19,17,2,Spring
19,18,2,Spring
19,18,2,Spring
19,19,2,Spring
19,24,2,Spring
19,31,2,Spring
20,5,2,Spring
20,8,2,Spring
20,9,2,Spring
20,10,2,Spring
20,11,2,Spring
20,15,2,Spring
20,16,2,Spring
20,16,2,Spring
20,17,3,Spring
20,17,2,Spring
20,18,3,Spring
20,18,2,Spring
20,19,3,Spring
20,20,2,Spring
20,36,2,Spring
20,37,2,Spring
21,2,2,Spring
21,10,2,Spring
21,16,2,Spring
21,17,2,Spring
21,17,2,Spring
21,18,3,Spring
21,18,2,Spring
21,19,3,Spring
21,20,3,Spring
21,21,3,Spring
21,22,3,Spring
21,23,3,Spring
21,24,2,Spring
21,25,2,Spring
21,27,2,Spring
21,28,2,Spring
21,29,2,Spring
21,30,2,Spring
21,36,2,Spring
21,37,2,Spring
22,2,2,Spring
22,2,2,Spring
22,3,2,Spring
22,3,2,Spring
22,4,2,Spring
22,5,2,Spring
22,8,2,Spring
22,9,2,Spring
22,9,3,Spring
22,10,2,Spring
22,16,2,Spring
22,17,2,Spring
22,17,2,Spring
22,18,2,Spring
22,18,2,Spring
22,19,2,Spring
22,20,3,Spring
22,21,3,Spring
22,22,3,Spring
22,23,3,Spring
22,24,3,Spring
22,25,3,Spring
22,37,2,Spring
22,38,2,Spring
22,45,2,Spring
23,2,2,Spring
23,2,2,Spring
23,3,2,Spring
23,3,2,Spring
23,4,2,Spring
23,4,2,Spring
23,5,2,Spring
23,6,2,Spring
23,9,3,Spring
23,10,3,Spring
23,11,3,Spring
23,17,2,Spring
23,18,2,Spring
23,19,2,Spring
23,24,2,Spring
23,26,2,Spring
23,30,2,Spring
23,31,2,Spring
23,38,2,Spring
23,45,2,Spring
24,2,2,Spring
24,3,2,Spring
24,3,2,Spring
24,4,2,Spring
24,4,2,Spring
24,5,2,Spring
24,6,2,Spring
24,7,2,Spring
24,10,3,Spring
24,11,2,Spring
24,11,2,Spring
24,11,3,Spring
24,12,2,Spring
24,13,2,Spring
24,14,2,Spring
24,15,2,Spring
24,17,2,Spring
24,18,2,Spring
24,19,2,Spring
24,22,2,Spring
24,23,2,Spring
24,24,2,Spring
24,25,2,Spring
24,26,2,Spring
24,30,2,Spring
24,31,2,Spring
24,32,2,Spring
24,32,2,Spring
24,33,2,Spring
24,39,2,Spring
24,41,2,Spring
24,42,2,Spring
24,43,2,Spring
24,44,2,Spring
25,2,2,Spring
25,2,2,Spring
25,2,2,Spring
25,2,2,Spring
25,3,2,Spring
25,5,2,Spring
25,6,2,Spring
25,7,2,Spring
25,8,2,Spring
25,10,3,Spring
25,11,2,Spring
25,11,2,Spring
25,11,3,Spring
25,12,2,Spring
25,12,2,Spring
25,12,3,Spring
25,13,2,Spring
25,13,2,Spring
25,14,2,Spring
25,15,2,Spring
25,16,2,Spring
25,16,2,Spring
25,17,3,Spring
25,18,2,Spring
25,19,2,Spring
25,20,2,Spring
25,22,2,Spring
25,23,2,Spring
25,24,2,Spring
25,25,2,Spring
25,29,2,Spring
25,30,2,Spring
25,30,2,Spring
25,30,2,Spring
25,31,2,Spring
25,31,2,Spring
25,32,2,Spring
25,32,2,Spring
25,33,2,Spring
25,34,2,Spring
25,40,2,Spring
25,40,2,Spring
25,41,2,Spring
25,41,2,Spring
25,42,2,Spring
25,43,2,Spring
26,2,2,Spring
26,3,2,Spring
26,4,2,Spring
26,5,2,Spring
26,7,2,Spring
26,8,2,Spring
26,9,2,Spring
26,9,2,Spring
26,10,2,Spring
26,11,2,Spring
26,11,2,Spring
26,11,3,Spring
26,12,2,Spring
26,12,2,Spring
26,12,2,Spring
26,12,3,Spring
26,13,2,Spring
26,13,2,Spring
26,13,3,Spring
26,14,2,Spring
26,14,2,Spring
26,14,2,Spring
26,15,3,Spring
26,15,2,Spring
26,16,2,Spring
26,16,2,Spring
26,17,3,Spring
26,17,2,Spring
26,18,2,Spring
26,18,2,Spring
26,19,2,Spring
26,20,2,Spring
26,21,2,Spring
26,23,2,Spring
26,24,2,Spring
26,30,2,Spring
26,31,2,Spring
26,32,2,Spring
26,32,2,Spring
26,33,2,Spring
26,34,2,Spring
26,35,2,Spring
26,39,2,Spring
26,40,2,Spring
26,40,2,Spring
26,40,2,Spring
26,41,2,Spring
26,41,2,Spring
26,42,2,Spring
27,2,2,Spring
27,2,2,Spring
27,3,2,Spring
27,3,2,Spring
27,4,2,Spring
27,4,2,Spring
27,5,2,Spring
27,6,2,Spring
27,7,2,Spring
27,8,2,Spring
27,9,2,Spring
27,9,2,Spring
27,10,2,Spring
27,10,2,Spring
27,11,2,Spring
27,11,2,Spring
27,11,3,Spring
27,12,2,Spring
27,12,2,Spring
27,12,2,Spring
27,12,3,Spring
27,13,2,Spring
27,13,2,Spring
27,13,2,Spring
27,13,3,Spring
27,14,3,Spring
27,14,2,Spring
27,14,2,Spring
27,14,2,Spring
27,15,3,Spring
27,15,2,Spring
27,15,3,Spring
27,15,2,Spring
27,15,2,Spring
27,16,3,Spring
27,16,2,Spring
27,16,2,Spring
27,16,2,Spring
27,17,2,Spring
27,17,2,Spring
27,17,2,Spring
27,18,2,Spring
27,19,2,Spring
27,20,2,Spring
27,30,2,Spring
27,31,2,Spring
27,32,2,Spring
27,33,2,Spring
27,34,2,Spring
27,35,2,Spring
27,36,2,Spring
27,41,2,Spring
27,41,2,Spring
27,42,2,Spring
27,42,2,Spring
28,2,2,Spring
28,2,2,Spring
28,3,2,Spring
28,3,2,Spring
28,3,2,Spring
28,4,2,Spring
28,4,2,Spring
28,4,2,Spring
28,5,2,Spring
28,5,2,Spring
28,6,2,Spring
28,7,2,Spring
28,8,2,Spring
28,8,2,Spring
28,9,4,Spring
28,9,2,Spring
28,10,4,Spring
28,10,2,Spring
28,11,2,Spring
28,11,2,Spring
28,11,2,Spring
28,12,5,Spring
28,12,2,Spring
28,12,2,Spring
28,12,3,Spring
28,13,4,Spring
28,13,3,Spring
28,13,2,Spring
28,13,3,Spring
28,14,2,Spring
28,14,3,Spring
28,14,2,Spring
28,14,2,Spring
28,14,3,Spring
28,15,2,Spring
28,15,3,Spring
28,15,2,Spring
28,15,3,Spring
28,15,2,Spring
28,15,2,Spring
28,16,4,Spring
28,16,2,Spring
28,16,2,Spring
28,16,2,Spring
28,17,2,Spring
28,17,2,Spring
28,18,2,Spring
28,18,2,Spring
28,19,2,Spring
28,32,2,Spring
28,33,2,Spring
28,34,2,Spring
28,35,2,Spring
28,36,2,Spring
28,37,2,Spring
28,41,2,Spring
28,42,2,Spring
29,2,2,Spring
29,3,2,Spring
29,4,2,Spring
29,4,2,Spring
29,5,3,Spring
29,5,2,Spring
29,6,3,Spring
29,6,2,Spring
29,7,4,Spring
29,7,3,Spring
29,7,2,Spring
29,8,4,Spring
29,8,3,Spring
29,8,2,Spring
29,9,4,Spring
29,9,2,Spring
29,10,5,Spring
29,10,2,Spring
29,11,5,Spring
29,11,2,Spring
29,12,5,Spring
29,12,2,Spring
29,12,2,Spring
29,12,3,Spring
29,13,4,Spring
29,13,2,Spring
29,13,2,Spring
29,13,3,Spring
29,14,4,Spring
29,14,3,Spring
29,14,3,Spring
29,14,2,Spring
29,14,3,Spring
29,15,4,Spring
29,15,3,Spring
29,15,3,Spring
29,15,3,Spring
29,15,2,Spring
29,15,3,Spring
29,16,3,Spring
29,16,2,Spring
29,16,3,Spring
29,16,3,Spring
29,16,3,Spring
29,17,2,Spring
29,18,2,Spring
29,18,2,Spring
29,18,2,Spring
29,20,2,Spring
29,21,2,Spring
29,32,2,Spring
29,33,2,Spring
29,34,2,Spring
29,35,2,Spring
29,36,2,Spring
30,3,2,Spring
30,3,2,Spring
30,4,3,Spring
30,5,4,Spring
30,5,2,Spring
30,6,3,Spring
30,7,3,Spring
30,8,3,Spring
30,9,3,Spring
30,9,2,Spring
30,10,3,Spring
30,11,3,Spring
30,11,2,Spring
30,12,3,Spring
30,12,2,Spring
30,13,3,Spring
30,13,3,Spring
30,13,2,Spring
30,13,2,Spring
30,14,3,Spring
30,14,3,Spring
30,14,2,Spring
30,14,2,Spring
30,15,2,Spring
30,15,3,Spring
30,15,3,Spring
30,15,2,Spring
30,15,2,Spring
30,15,2,Spring
30,15,2,Spring
30,16,3,Spring
30,16,2,Spring
30,16,2,Spring
30,16,2,Spring
30,17,2,Spring
30,17,2,Spring
30,18,2,Spring
30,18,2,Spring
30,26,2,Spring
30,27,2,Spring
30,28,2,Spring
30,28,2,Spring
30,29,2,Spring
30,29,2,Spring
30,30,2,Spring
30,31,2,Spring
30,32,2,Spring
30,33,2,Spring
30,34,2,Spring
30,35,2,Spring
30,36,2,Spring
30,37,2,Spring
31,2,2,Spring
31,3,2,Spring
31,3,3,Spring
31,4,2,Spring
31,4,2,Spring
31,5,2,Spring
31,5,2,Spring
31,6,2,Spring
31,7,2,Spring
31,9,2,Spring
31,9,2,Spring
31,10,3,Spring
31,10,2,Spring
31,10,2,Spring
31,11,2,Spring
31,12,2,Spring
31,12,2,Spring
31,13,3,Spring
31,13,2,Spring
31,13,2,Spring
31,13,2,Spring
31,14,3,Spring
31,14,2,Spring
31,14,2,Spring
31,15,3,Spring
31,15,3,Spring
31,15,2,Spring
31,16,3,Spring
31,16,3,Spring
31,16,2,Spring
31,16,2,Spring
31,16,2,Spring
31,17,2,Spring
31,17,2,Spring
31,17,2,Spring
31,17,2,Spring
31,18,2,Spring
31,18,2,Spring
31,18,2,Spring
31,19,2,Spring
31,19,2,Spring
31,20,2,Spring
31,20,2,Spring
31,21,2,Spring
31,22,2,Spring
31,22,2,Spring
31,23,2,Spring
31,24,2,Spring
31,25,2,Spring
31,25,2,Spring
31,26,2,Spring
31,26,2,Spring
31,27,2,Spring
31,28,2,Spring
31,29,2,Spring
31,29,2,Spring
31,30,2,Spring
31,30,2,Spring
31,33,2,Spring
31,34,2,Spring
31,34,2,Spring
31,35,2,Spring
31,35,2,Spring
31,36,2,Spring
31,37,2,Spring
5,43,2,Summer
5,44,2,Summer
5,45,2,Summer
5,46,2,Summer
6,45,2,Summer
22,2,2,Summer
22,2,2,Summer
23,3,2,Summer
23,4,2,Summer
23,5,2,Summer
25,2,2,Summer
30,2,2,Summer
30,15,2,Summer
31,14,3,Summer
31,15,3,Summer
